Geography,Geographic Area Name,County,State,Population,Median Income,Median Income Rank,Mean Income,Mean Income Rank,Weighted Education Score,Weighted Education Rank
0500000US48113,"Dallas County, Texas",Dallas County,Texas,1938425,70732,779,104220,368,2.812350233,965
0500000US48115,"Dawson County, Texas",Dawson County,Texas,9199,45268,2825,66869,2581,2.187846505,3191
0500000US48117,"Deaf Smith County, Texas",Deaf Smith County,Texas,12861,51942,2409,70209,2362,2.172459373,3198
0500000US48119,"Delta County, Texas",Delta County,Texas,4082,68491,938,87624,984,2.688388045,1558
0500000US48121,"Denton County, Texas",Denton County,Texas,696190,104180,92,135221,87,3.25887186,107
0500000US48123,"DeWitt County, Texas",DeWitt County,Texas,15395,61100,1558,82939,1295,2.40928873,2849
0500000US48125,"Dickens County, Texas",Dickens County,Texas,1261,46638,2753,68840,2448,2.580491673,2107
0500000US48127,"Dimmit County, Texas",Dimmit County,Texas,6261,27374,3150,58081,2976,2.299952084,3104
0500000US48129,"Donley County, Texas",Donley County,Texas,2661,51711,2427,64460,2711,2.542277339,2280
0500000US48131,"Duval County, Texas",Duval County,Texas,7439,50697,2505,61341,2849,2.190617018,3188
0500000US48133,"Eastland County, Texas",Eastland County,Texas,14087,52902,2328,75893,1883,2.676794207,1603
0500000US48135,"Ector County, Texas",Ector County,Texas,113118,70566,790,92876,709,2.43193833,2769
0500000US48137,"Edwards County, Texas",Edwards County,Texas,1110,40809,2995,59314,2921,2.293693694,3111
0500000US48139,"Ellis County, Texas",Ellis County,Texas,144016,93248,174,111815,271,2.806479836,999
0500000US48141,"El Paso County, Texas",El Paso County,Texas,634629,55417,2125,73912,2049,2.664988521,1662
0500000US48143,"Erath County, Texas",Erath County,Texas,33978,59654,1695,83514,1248,2.847312967,838
0500000US48145,"Falls County, Texas",Falls County,Texas,13441,45172,2829,67718,2528,2.43754185,2746
0500000US48147,"Fannin County, Texas",Fannin County,Texas,28407,65835,1149,91939,754,2.598972084,2021
0500000US48149,"Fayette County, Texas",Fayette County,Texas,19639,72881,670,95174,612,2.674677937,1610
0500000US48151,"Fisher County, Texas",Fisher County,Texas,2895,60461,1612,73425,2085,2.607944732,1973
0500000US48153,"Floyd County, Texas",Floyd County,Texas,3973,49321,2585,75402,1923,2.330984143,3048
0500000US48155,"Foard County, Texas",Foard County,Texas,851,41944,2957,59312,2922,2.5346651,2320
0500000US48157,"Fort Bend County, Texas",Fort Bend County,Texas,607698,109987,63,138115,83,3.243930373,116
0500000US48159,"Franklin County, Texas",Franklin County,Texas,8022,67915,980,100612,448,2.906507105,648
0500000US48161,"Freestone County, Texas",Freestone County,Texas,15181,55902,2073,75009,1959,2.556287465,2208
0500000US48163,"Frio County, Texas",Frio County,Texas,13922,56042,2062,69861,2390,2.092946416,3211
0500000US48165,"Gaines County, Texas",Gaines County,Texas,13888,73299,643,89014,902,1.999927995,3216
0500000US48167,"Galveston County, Texas",Galveston County,Texas,267025,83913,297,110116,282,2.955449864,508
0500000US48169,"Garza County, Texas",Garza County,Texas,4851,56215,2042,72497,2161,2.281179138,3121
0500000US48171,"Gillespie County, Texas",Gillespie County,Texas,21591,70162,826,99768,467,2.946737066,527
0500000US48173,"Glasscock County, Texas",Glasscock County,Texas,803,112188,57,133127,100,2.9626401,489
0500000US48175,"Goliad County, Texas",Goliad County,Texas,5613,58125,1856,91740,763,2.552823802,2225
0500000US48177,"Gonzales County, Texas",Gonzales County,Texas,14479,64255,1267,87246,1003,2.248705021,3154
0500000US48179,"Gray County, Texas",Gray County,Texas,15902,54563,2196,77997,1700,2.485159099,2556
0500000US48181,"Grayson County, Texas",Grayson County,Texas,104486,66608,1078,88868,913,2.762571062,1193
0500000US48183,"Gregg County, Texas",Gregg County,Texas,92281,63811,1311,84850,1150,2.704359511,1475
0500000US48185,"Grimes County, Texas",Grimes County,Texas,22847,63484,1331,84809,1152,2.521994135,2381
0500000US48187,"Guadalupe County, Texas",Guadalupe County,Texas,131315,88111,231,104433,363,2.820416556,934
0500000US48189,"Hale County, Texas",Hale County,Texas,23738,50721,2502,67058,2573,2.364099756,2987
0500000US48191,"Hall County, Texas",Hall County,Texas,2222,43873,2884,66562,2598,2.50990099,2441
0500000US48193,"Hamilton County, Texas",Hamilton County,Texas,6506,54890,2169,88744,921,2.678450661,1596
0500000US48195,"Hansford County, Texas",Hansford County,Texas,3752,62350,1434,77865,1709,2.51652452,2407
0500000US48197,"Hardeman County, Texas",Hardeman County,Texas,2796,60455,1614,73097,2115,2.525751073,2368
0500000US48199,"Hardin County, Texas",Hardin County,Texas,42702,70164,825,87881,964,2.57929371,2111
0500000US48201,"Harris County, Texas",Harris County,Texas,3487134,70789,773,104780,359,2.810915784,975
0500000US48203,"Harrison County, Texas",Harrison County,Texas,52337,63427,1338,81428,1417,2.706517378,1464
0500000US48205,"Hartley County, Texas",Hartley County,Texas,4177,78065,467,98638,504,2.67823797,1597
0500000US48207,"Haskell County, Texas",Haskell County,Texas,4465,52786,2339,91530,775,2.435162374,2757
0500000US48209,"Hays County, Texas",Hays County,Texas,189635,79990,405,104935,354,3.035125372,338
0500000US48211,"Hemphill County, Texas",Hemphill County,Texas,2525,67798,992,100738,442,2.672079208,1625
0500000US48213,"Henderson County, Texas",Henderson County,Texas,64975,59778,1679,81990,1363,2.612481724,1942
0500000US48215,"Hidalgo County, Texas",Hidalgo County,Texas,596706,49371,2579,68145,2495,2.386805227,2918
0500000US48217,"Hill County, Texas",Hill County,Texas,27781,60669,1594,78273,1685,2.580540657,2106
0500000US48219,"Hockley County, Texas",Hockley County,Texas,15767,53283,2299,73311,2096,2.509164711,2445
0500000US48221,"Hood County, Texas",Hood County,Texas,49537,80013,404,103961,374,2.936047803,564
0500000US48223,"Hopkins County, Texas",Hopkins County,Texas,28039,63766,1313,84614,1168,2.598880131,2023
0500000US48225,"Houston County, Texas",Houston County,Texas,17749,51043,2470,71244,2276,2.431855316,2771
0500000US48227,"Howard County, Texas",Howard County,Texas,26974,67243,1027,86876,1017,2.429228146,2776
0500000US48229,"Hudspeth County, Texas",Hudspeth County,Texas,2763,35163,3098,45286,3143,1.942453855,3219
0500000US48231,"Hunt County, Texas",Hunt County,Texas,77411,66885,1051,84800,1153,2.661611399,1683
0500000US48233,"Hutchinson County, Texas",Hutchinson County,Texas,15436,62211,1453,79929,1539,2.562257061,2192
0500000US48235,"Irion County, Texas",Irion County,Texas,1160,54708,2186,68513,2468,2.706034483,1466
0500000US48237,"Jack County, Texas",Jack County,Texas,6709,58861,1777,78534,1664,2.406170815,2856
0500000US48239,"Jackson County, Texas",Jackson County,Texas,11227,67176,1033,82005,1362,2.418099225,2821
0500000US48241,"Jasper County, Texas",Jasper County,Texas,25274,48818,2615,75809,1891,2.397602279,2885
0500000US48243,"Jeff Davis County, Texas",Jeff Davis County,Texas,1701,38125,3060,71740,2235,2.9553204,509
0500000US48245,"Jefferson County, Texas",Jefferson County,Texas,192901,57294,1945,81574,1403,2.607907683,1974
0500000US48247,"Jim Hogg County, Texas",Jim Hogg County,Texas,3271,42292,2944,59372,2916,2.178538673,3196
0500000US48249,"Jim Wells County, Texas",Jim Wells County,Texas,28512,46626,2755,69066,2434,2.353114478,3012
0500000US48251,"Johnson County, Texas",Johnson County,Texas,135739,77058,504,94395,652,2.621442622,1909
0500000US48253,"Jones County, Texas",Jones County,Texas,16532,59361,1730,70243,2357,2.308190177,3087
0500000US48255,"Karnes County, Texas",Karnes County,Texas,11757,57798,1888,86219,1052,2.343625074,3032
0500000US48257,"Kaufman County, Texas",Kaufman County,Texas,107686,84075,292,99652,471,2.701381795,1486
0500000US48259,"Kendall County, Texas",Kendall County,Texas,35091,104196,91,152380,46,3.259525234,106
0500000US48261,"Kenedy County, Texas",Kenedy County,Texas,88,45455,2819,56413,3021,1.545454545,3222
0500000US48263,"Kent County, Texas",Kent County,Texas,483,68553,931,77335,1749,2.84679089,840
0500000US48265,"Kerr County, Texas",Kerr County,Texas,42964,66713,1067,91321,783,2.856088819,803
0500000US48267,"Kimble County, Texas",Kimble County,Texas,3486,62386,1426,94800,633,2.729489386,1346
0500000US48269,"King County, Texas",King County,Texas,165,59375,1729,67984,2509,2.551515152,2230
0500000US48271,"Kinney County, Texas",Kinney County,Texas,2786,52386,2376,64114,2726,2.581119885,2104
0500000US48273,"Kleberg County, Texas",Kleberg County,Texas,23346,52487,2364,67464,2545,2.653345327,1722
0500000US48275,"Knox County, Texas",Knox County,Texas,2515,48750,2621,64145,2723,2.486282306,2551
0500000US48277,"Lamar County, Texas",Lamar County,Texas,38201,58246,1844,73449,2083,2.663333421,1671
0500000US48279,"Lamb County, Texas",Lamb County,Texas,9450,54519,2200,70219,2361,2.307407407,3090
0500000US48281,"Lampasas County, Texas",Lampasas County,Texas,17187,73269,647,89550,859,2.701053122,1488
0500000US48283,"La Salle County, Texas",La Salle County,Texas,5416,62798,1394,63787,2736,1.875738552,3221
0500000US48285,"Lavaca County, Texas",Lavaca County,Texas,15573,58530,1802,83239,1271,2.56944712,2150
0500000US48287,"Lee County, Texas",Lee County,Texas,13780,66448,1093,76825,1799,2.533454282,2327
0500000US48289,"Leon County, Texas",Leon County,Texas,12354,57363,1937,83691,1232,2.475959203,2589
0500000US48291,"Liberty County, Texas",Liberty County,Texas,67412,59605,1701,80392,1509,2.288005103,3115
0500000US48293,"Limestone County, Texas",Limestone County,Texas,17257,53102,2309,68452,2477,2.510981051,2435
0500000US48295,"Lipscomb County, Texas",Lipscomb County,Texas,2149,71625,724,89221,883,2.637505817,1811
0500000US48297,"Live Oak County, Texas",Live Oak County,Texas,9146,55949,2071,75029,1954,2.382571616,2933
0500000US48299,"Llano County, Texas",Llano County,Texas,18188,64241,1269,107193,313,2.925060479,590
0500000US48301,"Loving County, Texas",Loving County,Texas,68,141373,7,103993,372,2.794117647,1042
0500000US48303,"Lubbock County, Texas",Lubbock County,Texas,237917,61911,1477,85341,1111,2.910376308,637
0500000US48305,"Lynn County, Texas",Lynn County,Texas,4087,52996,2322,81171,1444,2.624908246,1886
0500000US48307,"McCulloch County, Texas",McCulloch County,Texas,5950,53214,2303,68736,2457,2.476470588,2587
0500000US48309,"McLennan County, Texas",McLennan County,Texas,198170,59781,1677,82845,1303,2.794116163,1043
0500000US48311,"McMullen County, Texas",McMullen County,Texas,459,60313,1624,80275,1521,2.538126362,2303
0500000US48313,"Madison County, Texas",Madison County,Texas,10618,65768,1153,76169,1856,2.349595027,3016
0500000US48315,"Marion County, Texas",Marion County,Texas,8007,48040,2659,63070,2775,2.474959411,2595
0500000US48317,"Martin County, Texas",Martin County,Texas,3686,70217,824,97852,532,2.475854585,2590
0500000US48319,"Mason County, Texas",Mason County,Texas,3075,77583,485,93741,669,2.929756098,580
0500000US48321,"Matagorda County, Texas",Matagorda County,Texas,26887,56412,2028,73260,2102,2.565180199,2177
0500000US48323,"Maverick County, Texas",Maverick County,Texas,39879,48497,2630,65116,2677,2.207653151,3180
0500000US48325,"Medina County, Texas",Medina County,Texas,39752,73060,662,91847,759,2.6460807,1761
0500000US48327,"Menard County, Texas",Menard County,Texas,1591,40945,2992,63484,2756,2.571967316,2145
0500000US48329,"Midland County, Texas",Midland County,Texas,120477,90123,210,122370,166,2.780472621,1112
0500000US48331,"Milam County, Texas",Milam County,Texas,19199,56985,1975,80180,1529,2.538153029,2302
0500000US48333,"Mills County, Texas",Mills County,Texas,3654,59315,1735,86246,1050,2.776135742,1133
0500000US48335,"Mitchell County, Texas",Mitchell County,Texas,7297,49869,2550,80812,1477,2.271481431,3134
0500000US48337,"Montague County, Texas",Montague County,Texas,15618,63336,1345,78500,1667,2.548597772,2249
0500000US48339,"Montgomery County, Texas",Montgomery County,Texas,466793,95946,145,133619,96,2.99576686,417
0500000US48341,"Moore County, Texas",Moore County,Texas,14612,59041,1755,77084,1767,2.202915412,3183
0500000US48343,"Morris County, Texas",Morris County,Texas,9236,51532,2441,62261,2807,2.542226072,2282
0500000US48345,"Motley County, Texas",Motley County,Texas,1008,66528,1084,71800,2227,2.607142857,1981
0500000US48347,"Nacogdoches County, Texas",Nacogdoches County,Texas,49777,51153,2463,72697,2148,2.74462101,1265
0500000US48349,"Navarro County, Texas",Navarro County,Texas,39331,56261,2037,76660,1814,2.502300984,2474
0500000US48351,"Newton County, Texas",Newton County,Texas,9675,38871,3041,58462,2961,2.233385013,3165
0500000US48353,"Nolan County, Texas",Nolan County,Texas,10859,47437,2697,75043,1952,2.475826503,2591
0500000US48355,"Nueces County, Texas",Nueces County,Texas,268039,64027,1293,85253,1121,2.664272736,1665
0500000US48357,"Ochiltree County, Texas",Ochiltree County,Texas,6919,62240,1447,80514,1500,2.459893048,2657
0500000US48359,"Oldham County, Texas",Oldham County,Texas,1448,71103,758,89702,847,2.627762431,1868
0500000US48361,"Orange County, Texas",Orange County,Texas,63543,71910,709,93395,687,2.615189714,1931
0500000US48363,"Palo Pinto County, Texas",Palo Pinto County,Texas,21928,65242,1187,84036,1206,2.563662897,2182
0500000US48365,"Panola County, Texas",Panola County,Texas,17322,58205,1847,84446,1177,2.588211523,2072
0500000US48367,"Parker County, Texas",Parker County,Texas,113922,95721,153,120085,182,2.895446007,677
0500000US48369,"Parmer County, Texas",Parmer County,Texas,7097,65575,1165,83695,1230,2.36268846,2991
0500000US48371,"Pecos County, Texas",Pecos County,Texas,11403,59325,1733,85884,1072,2.301324213,3101
0500000US48373,"Polk County, Texas",Polk County,Texas,40374,57315,1942,74127,2025,2.406301085,2855
0500000US48375,"Potter County, Texas",Potter County,Texas,86176,47974,2664,70497,2339,2.442164872,2725
0500000US48377,"Presidio County, Texas",Presidio County,Texas,4326,29012,3145,59503,2909,2.306518724,3092
0500000US48379,"Rains County, Texas",Rains County,Texas,9902,60291,1627,91470,779,2.61411836,1934
0500000US48381,"Randall County, Texas",Randall County,Texas,107666,78038,470,99601,472,3.015120837,377
0500000US48383,"Reagan County, Texas",Reagan County,Texas,2306,70319,816,83863,1219,2.397224631,2887
0500000US48385,"Real County, Texas",Real County,Texas,2155,46842,2740,72231,2193,2.63387471,1836
0500000US48387,"Red River County, Texas",Red River County,Texas,9289,44583,2861,58759,2948,2.460652385,2653
0500000US48389,"Reeves County, Texas",Reeves County,Texas,10769,57487,1925,74058,2036,2.202618628,3184
0500000US48391,"Refugio County, Texas",Refugio County,Texas,5201,54304,2214,67596,2537,2.336858296,3042
0500000US48393,"Roberts County, Texas",Roberts County,Texas,586,62667,1403,77618,1732,2.662116041,1680
0500000US48395,"Robertson County, Texas",Robertson County,Texas,12889,59410,1722,79074,1616,2.515866243,2412
0500000US48397,"Rockwall County, Texas",Rockwall County,Texas,81188,121303,32,154691,41,3.214120313,127
0500000US48399,"Runnels County, Texas",Runnels County,Texas,7548,55424,2124,75022,1955,2.5263646,2363
0500000US48401,"Rusk County, Texas",Rusk County,Texas,40956,61661,1504,84856,1149,2.537283914,2305
0500000US48403,"Sabine County, Texas",Sabine County,Texas,8223,47061,2722,73675,2065,2.594430257,2041
0500000US48405,"San Augustine County, Texas",San Augustine County,Texas,6365,45888,2796,59266,2927,2.356323645,3003
0500000US48407,"San Jacinto County, Texas",San Jacinto County,Texas,21793,54839,2178,76309,1844,2.491121002,2521
0500000US48409,"San Patricio County, Texas",San Patricio County,Texas,50844,63842,1309,85477,1102,2.517189836,2405
0500000US48411,"San Saba County, Texas",San Saba County,Texas,4664,54087,2230,71975,2220,2.46483705,2639
0500000US48413,"Schleicher County, Texas",Schleicher County,Texas,1876,53774,2255,70578,2331,2.479744136,2573
0500000US48415,"Scurry County, Texas",Scurry County,Texas,12610,58932,1768,82991,1292,2.531007137,2340
